document_id	event_type
443485234938092153_35311893	concert
443485999636221072_307882	concert
443487822264761566_27374958	concert
443488168577758355_272817716	concert
443488519480186535_41316	concert
443488738329612853_328285371	concert
443488772098334172_362124838	concert
443488949094187738_145161151	concert
443489839134357406_229201612	concert
443489877498729908_174564804	concert
443490116855967206_31026578	concert
443490273212645866_211602959	concert
443490336552105949_214055108	concert
443490524319183216_225424859	concert
443490806316316162_25292220	concert
443490909362484443_272817716	concert
443490916844615172_25292220	concert
443491021794489866_25292220	concert
443491026014467299_272817716	concert
443491097401013771_25292220	concert
443491122535800379_327859678	concert
443492620814401948_231652447	concert
443492643649950465_285969163	concert
443492846478103303_254979163	concert
443493213124120973_51060979	concert
443493348042008894_281369793	concert
443493482962253097_272817716	concert
443493629836065818_4770446	concert
443494398779940352_145837518	concert
443494505464936107_333976228	concert
443495336507026460_53105714	concert
443495495491538231_234614242	concert
443496089999196033_341377894	concert
443496098472284164_14618475	concert
443496371380229715_174564804	concert
443496703946392595_248689608	concert
443496875308462636_304294203	concert
443498130761811959_205011760	concert
443498252448168778_222407941	concert
443498924199080254_18447523	concert
443500144605672400_249640907	concert
443500169011318663_182239018	concert
443500314325542781_220497424	concert
443500320149337086_312299475	concert
443500441261121699_307096607	concert
443500670515784595_30788945	concert
443500768635671943_226397324	concert
443500806261072508_50189759	concert
443502280782480947_262951888	concert
443502345257873429_257847427	concert
443502405288849462_312299475	concert
443502555290783720_357521394	concert
443502577621713436_298141839	concert
443502671247176968_358597044	concert
443504081072267477_261624071	concert
443504925284271860_29868360	concert
443505530464145319_45533874	concert
443505734581911561_175786695	concert
443506124559226784_321906028	concert
443506847097505277_26448280	concert
443507659803064065_257303708	concert
443507808497778797_208531999	concert
443507979255102572_222150846	concert
443508270692353728_190811072	concert
443508491672903808_180255535	concert
443509068980726961_299994266	concert
443510197190374190_352449843	concert
443510714721361318_253080758	concert
443510828196494322_50453133	concert
443511059436088233_30847377	concert
443511135217839318_33946466	concert
443511507882084098_10301792	concert
443511690794980908_16821108	concert
443512471741231551_43536499	concert
443512487611410661_353200457	concert
443512635000085214_21856269	concert
443512751275193117_187556867	concert
443512766411266607_34759821	concert
443513063716451418_289426052	concert
443513355836427856_230174450	concert
443513429837381945_319016183	concert
443513506592021258_351320085	concert
443515055099780483_104904262	concert
443516115134855906_274649493	concert
443516797453140228_313676855	concert
443517155228456363_309028012	concert
443517185249402196_44326174	concert
443517834975324426_6139169	concert
443518098769288869_43561638	concert
443518116262037124_181729080	concert
443519687673217400_285422527	concert
443520455861942038_19834428	concert
443520548032727396_24626265	concert
443520814337900003_320981678	concert
443522881098871020_144957555	concert
443523010410917093_308744170	concert
443523012295995403_187556867	concert
443523066964541835_313676855	concert
443523339681181318_249229778	concert
443523550696334772_19499504	concert
443524493449643585_37294112	concert
443524496038943319_346186397	concert
443524734534700336_340520658	concert
443525046048001782_279252946	concert
443525313466390060_17630948	concert
443525481090566179_258853889	concert
443525951774025621_176217584	concert
443526125282960724_23096576	concert
443526544091261948_30765265	concert
443527270631441615_305518040	concert
443528137519688863_273589122	concert
443528432245422114_188609493	concert
443528731531353267_220861734	concert
443529371601970749_185279712	concert
443529560387452479_234349574	concert
443530436164861207_3317958	concert
443530623195342761_238756080	concert
443530738320870486_1041346	concert
443531176778426825_20428097	concert
443531958946860512_354295994	concert
443532182245250788_362857980	concert
443532614627910763_301763224	concert
443532981133884743_351022542	concert
443533225215312110_338880687	concert
443533304252423496_20355342	concert
443533489129426210_266555802	concert
443534360265083380_15119593	concert
443534499975855829_207398134	concert
443534566554927751_313676855	concert
443535387782379456_247251372	concert
443535788448407798_196512295	concert
443538009603210660_32474638	concert
443538320012598236_363232037	concert
443540120307784196_343141301	concert
443540200166581428_4695568	concert
443540352679566347_16920278	concert
443541146396751930_241979061	concert
443541410552532183_5727610	concert
443541728687907436_288550087	concert
443542585041514316_211997586	concert
443542712617592623_304694664	concert
443542777342307850_184247922	concert
443543398089787280_181066824	concert
443543420841411340_290353503	concert
443544346902829680_296424517	concert
443544463907290025_314669	concert
443545533630995284_11804693	concert
443546801952304036_231347089	concert
443547026751803066_28268634	concert
443547505338724337_208753690	concert
443548573107455667_2418296	concert
443548812112714789_35370406	concert
443549748838409537_176073720	concert
443550514121695032_272542710	concert
443551050277357890_2475545	concert
443551109426410018_252426499	concert
443552295037637728_276990452	concert
443552792141668346_300953878	concert
443553917472060910_267507540	concert
443554792480656193_254243793	concert
443554931816078508_6629422	concert
443555448005296245_311635735	concert
443555538746074210_343406912	concert
443555782668104908_23810044	concert
443555961828440315_50949765	concert
443556130858087375_51393979	concert
443556323308934813_25013396	concert
443556373564253890_176217584	concert
443556548214519358_274667044	concert
443557299682866795_271982108	concert
443557630431382751_3399530	concert
443558239058688321_50949765	concert
443558277023860579_254203136	concert
443558301603201383_179293839	concert
443558561227425321_485720	concert
443558703200204176_300494604	concert
443558867205095804_179293839	concert
443558895295866510_300381224	concert
443559689012294963_31594268	concert
443560045407307608_50835960	concert
443560269728973966_16912816	concert
443560274476394890_321292297	concert
443560496177026352_301305452	concert
443560737060087530_12579536	concert
443560869052505993_342342262	concert
443561051654188797_56090762	concert
443563198075563102_176083770	concert
443564010126590654_345623983	concert
443564456979462507_218159093	concert
443565053309417867_314669	concert
443565769536633896_224644158	concert
443565795983718483_294312013	concert
443566095248979981_210373645	concert
443566107671178581_477346	concert
443566509811646541_5946359	concert
443566564290406862_255394425	concert
443568216271559370_1690325	concert
443568556582548871_25292220	concert
443568708659623309_25292220	concert
443568879837558165_25292220	concert
443568963010606487_25292220	concert
443569090534225310_25292220	concert
443569789357227763_211788806	concert
443570245141748389_22016749	concert
443570430259930657_203700168	concert
443570504525275602_19706143	concert
443570840750061491_271982108	concert
443570860236108844_232876436	concert
443570905452603094_202328288	concert
443570943687880401_8893290	concert
443571302055938096_26326665	concert
443573103273546015_24605611	concert
443573268604930930_176680913	concert
443573544431693715_240581834	concert
443574049562520682_23429186	concert
443574761838091961_18323078	concert
443575088306759221_177713880	concert
443575256185326900_54856298	concert
443575390725186066_197334583	concert
443575446800836247_48722440	concert
443575710414031789_53888601	concert
443575880794730316_8893290	concert
443575882481292673_1388732	concert
443575953549036937_28213202	concert
443575954414461122_54254567	concert
443576078901537767_36124697	concert
443576434129558720_196515438	concert
443576484430761098_23148474	concert
443577258219063243_5291456	concert
443577674101220738_26141592	concert
443577863173795717_8893290	concert
443578159945476960_298767809	concert
443578309464442915_27148217	concert
443578447261316204_363315492	concert
443578597242779862_11706997	concert
